,1075,1075_,1076,1076_,1077,1077_,1125,1125_,1126,1126_,1127,1127_,1128,1128_,1129,1129_,1130,1130_,1131,1131_,1132,1132_,1172,1172_,1173,1173_,1174,1174_,1175,1175_,1176,1176_,1177,1177_,1178,1178_,1179,1179_,1180,1180_,1181,1181_,1182,1182_,1183,1183_,1184,1184_,1221,1221_,1222,1222_,1223,1223_,1224,1224_,1225,1225_,1227,1227_,1228,1228_,1229,1229_,1230,1230_,1231,1231_,1232,1232_,1233,1233_,1234,1234_,1235,1235_,1272,1272_,1273,1273_,1274,1274_,1278,1278_,1279,1279_,1280,1280_,1281,1281_,1282,1282_,1283,1283_,1284,1284_,1285,1285_,1286,1286_,1287,1287_,1326,1326_,1327,1327_,1331,1331_,1332,1332_,1333,1333_,1334,1334_,1335,1335_,1336,1336_,1337,1337_,1338,1338_,1339,1339_,1376,1376_,1377,1377_,1378,1378_,1380,1380_,1382,1382_,1383,1383_,1384,1384_,1385,1385_,1386,1386_,1387,1387_,1388,1388_,1389,1389_,1390,1390_,1426,1426_,1431,1431_,1434,1434_,1435,1435_,1436,1436_,1437,1437_,1438,1438_,1439,1439_,1441,1441_,1442,1442_,1480,1480_,1482,1482_,1483,1483_,1530,1530_,1532,1532_,1533,1533_,1580,1580_,1630,1630_,1684,1684_,1733,1733_,1734,1734_,1783,1783_,2068,2068_,2069,2069_,2118,2118_,2119,2119_,2168,2168_
2016-05-17 13:00:00,96.0,90.0320040385,238.0,193.013468424,117.0,119.300621033,86.0,87.4591077169,223.0,223.42245992,306.0,326.642710368,338.0,314.581212362,235.0,256.830568949,320.0,349.302897135,137.0,182.747772217,192.0,197.947270711,2.0,4.37058329582,10.0,12.7262075742,18.0,21.9111053149,9.0,6.39408604304,14.0,15.4216326078,173.0,161.063504537,364.0,372.798217773,553.0,551.317047119,660.0,660.876820882,800.0,868.672810872,379.0,374.640151978,92.0,114.429194132,26.0,22.3293045362,2.0,3.55441951752,3.0,3.93111948172,3.0,7.55092469851,23.0,19.1379049619,5.0,4.07727118333,69.0,64.5456485748,173.0,187.153004964,402.0,407.372319539,766.0,755.424967448,991.0,1008.68191528,803.0,890.944783529,628.0,668.774119059,488.0,492.941843669,189.0,220.965685527,3.0,3.66625976562,5.0,4.38987561067,1.0,3.8395913442,12.0,10.4609788259,28.0,35.606517156,254.0,227.30977122,816.0,802.915262858,1407.0,1441.35357666,374.0,394.983047485,126.0,134.447029114,330.0,329.926961263,265.0,282.94674174,109.0,86.3363367716,3.0,4.82099721829,4.0,3.75288355226,63.0,64.8859132131,436.0,404.424387614,694.0,731.527170817,741.0,761.515411377,178.0,180.18792216,83.0,89.6116892497,110.0,99.7190882365,199.0,87.5263500214,14.0,9.12733856837,1.0,2.75911221902,2.0,3.74241570632,2.0,3.64472043514,3.0,4.14484139283,30.0,31.729833285,361.0,336.907735189,470.0,482.62634786,273.0,309.137359619,41.0,42.1631304423,21.0,19.7502861023,18.0,13.6524298986,10.0,8.51539858182,13.0,8.23371736209,0.0,3.55441951752,9.0,12.6541309357,16.0,11.2228819529,6.0,5.84048374494,17.0,20.3106234868,17.0,19.9013905525,13.0,6.09636306763,3.0,4.04871881008,6.0,4.37937013308,16.0,7.02508115768,10.0,6.57306019465,4.0,5.34639167786,2.0,6.681686004,4.0,5.71972342332,3.0,3.59334313869,4.0,4.23877358437,0.0,3.69133361181,1.0,3.59334313869,15.0,16.8791448275,18.0,6.64319761594,323.0,347.739120483,225.0,281.68909963,99.0,128.563013713,7.0,8.87321869532,187.0,166.174290975,52.0,41.2160135905,111.0,79.3799991608
2016-05-17 14:00:00,117.0,97.6469790141,226.0,212.084823608,117.0,118.972571055,116.0,93.4962005615,249.0,237.477185567,356.0,344.643366496,344.0,338.647928874,266.0,265.038042704,396.0,376.238423665,183.0,183.225456238,192.0,198.624460856,3.0,4.07607758045,9.0,12.2434177399,26.0,22.1331415176,8.0,6.85491951307,22.0,15.1333441734,194.0,173.383099874,433.0,397.557662964,631.0,583.460235596,684.0,695.82901001,884.0,858.86424764,323.0,371.95328776,111.0,123.281234741,27.0,23.0446058909,0.0,3.86029374599,3.0,4.48798616727,6.0,7.3545768261,15.0,20.4422928492,3.0,4.49527513981,92.0,70.473725001,241.0,196.310643514,503.0,421.228108724,871.0,792.655832926,992.0,1014.24367269,914.0,940.380350749,632.0,678.695546468,499.0,515.739278158,219.0,230.896769206,2.0,4.14971212546,3.0,4.91945743561,6.0,4.05677352349,13.0,11.2592640718,36.0,34.3752883275,244.0,239.568443298,927.0,844.908874512,1479.0,1517.19775391,434.0,414.342717489,126.0,140.545228322,387.0,352.624231974,296.0,299.802642822,88.0,94.2005157471,8.0,5.65147701899,3.0,4.85595530272,63.0,60.7337900798,455.0,424.551640828,851.0,763.177164714,876.0,832.705586751,226.0,192.007764181,110.0,91.9028892517,122.0,105.775113424,165.0,105.193393707,12.0,8.77701425552,5.0,3.01923088233,1.0,4.00936623414,4.0,3.81426688035,4.0,4.09689100583,36.0,32.3835824331,357.0,356.155700684,548.0,500.894210815,351.0,323.818303426,51.0,45.5750681559,29.0,21.7978059451,20.0,14.0941994985,16.0,8.82846816381,11.0,8.30045056343,0.0,3.71627646685,19.0,12.5505639712,14.0,12.7093280156,10.0,6.11961539586,29.0,22.1944468816,28.0,21.4069279035,8.0,6.39079499245,4.0,4.17125145594,11.0,4.70578539371,18.0,7.22624739011,5.0,7.06755749385,3.0,5.53505301476,6.0,5.87233050664,6.0,4.99118403594,4.0,3.86029374599,8.0,4.33640511831,3.0,3.70917322238,4.0,3.71627646685,9.0,16.3570346832,8.0,7.05432693164,361.0,358.726267497,297.0,292.692268372,128.0,142.178746541,13.0,10.0159076055,187.0,208.219571431,56.0,50.6368077596,88.0,92.7315355937
2016-05-17 15:00:00,108.0,99.5660209656,171.0,208.685028076,109.0,120.122730255,83.0,99.3033256531,207.0,238.724568685,287.0,334.746103923,332.0,330.951787313,295.0,257.061063131,326.0,365.673629761,172.0,190.450645447,97.0,150.507077535,3.0,4.2672649622,4.0,10.9356331825,15.0,22.2727664312,3.0,7.64973862966,13.0,14.2172209422,184.0,172.079126994,420.0,390.141036987,576.0,581.106933594,623.0,666.150960286,749.0,754.009155273,341.0,344.45543925,111.0,122.086496989,26.0,22.2011009852,0.0,3.82672605912,5.0,4.58745161692,9.0,7.75382335981,20.0,21.2727368673,2.0,4.4986115694,82.0,73.9545555115,212.0,195.862808228,400.0,416.318588257,738.0,728.121276855,721.0,891.93375651,822.0,865.756856283,662.0,662.055257161,498.0,496.493555705,277.0,233.919352214,4.0,3.82419896126,2.0,5.05553507805,4.0,4.66621251901,19.0,10.9385116895,36.0,33.0111576716,188.0,230.509552002,770.0,782.14046224,1250.0,1340.90714518,370.0,392.400858561,124.0,138.13764445,371.0,367.805801392,372.0,308.692281087,89.0,89.7232195536,9.0,7.51518702507,8.0,6.21888327599,57.0,56.8078136444,424.0,410.584264119,802.0,759.091267904,863.0,852.934173584,250.0,226.268763224,125.0,90.9229113261,130.0,106.533367157,75.0,117.113165538,17.0,9.82352701823,1.0,3.31024040778,4.0,4.09545991818,2.0,4.04437784354,5.0,4.51792339484,13.0,31.0619745255,387.0,361.422032674,617.0,503.858500163,474.0,344.471918742,65.0,45.9255154928,15.0,23.9237953822,21.0,15.7066076597,13.0,8.95363005002,9.0,7.79007871946,2.0,3.78780243794,10.0,12.688325723,10.0,11.6709663073,8.0,6.3477798303,30.0,23.6414451599,35.0,23.0804481506,7.0,6.60365962982,2.0,3.8624235789,3.0,4.98148385684,7.0,7.81039158503,8.0,6.00584053993,3.0,5.33157022794,2.0,5.73061390718,4.0,5.08613200982,2.0,3.93181971709,3.0,4.7777911822,3.0,3.97074333827,0.0,3.70124304295,28.0,14.302640597,15.0,6.28935992718,373.0,352.468678792,276.0,292.551160177,124.0,147.782932281,2.0,11.2364630699,236.0,223.024312337,23.0,52.662200292,41.0,97.6731770833
2016-05-17 16:00:00,75.0,87.2231267293,156.0,175.806561788,77.0,101.830528259,79.0,89.7487996419,153.0,201.825721741,223.0,274.896148682,226.0,271.803512573,202.0,218.941040039,313.0,307.905334473,126.0,171.351346334,59.0,105.838218689,4.0,3.43986477455,12.0,9.50911347071,15.0,19.1451333364,1.0,6.06652180354,10.0,12.2209008535,137.0,157.221580505,367.0,357.197174072,477.0,515.067993164,503.0,570.881561279,617.0,626.917032878,315.0,280.192863464,77.0,106.747269948,24.0,16.4931397438,2.0,3.29584751527,6.0,4.05958753824,6.0,7.71380400658,19.0,17.905152003,2.0,3.46140414476,52.0,71.5797621409,141.0,172.984903971,355.0,347.315668742,574.0,629.734558105,563.0,655.883534749,671.0,713.31165568,561.0,584.47744751,454.0,448.199513753,235.0,204.381843567,2.0,3.43986477455,2.0,4.00447791815,3.0,3.39570464691,10.0,9.18813896179,36.0,27.4162289302,122.0,197.506790161,658.0,639.214274089,918.0,1050.67288208,266.0,327.596664429,119.0,123.367701213,367.0,320.168416341,313.0,274.194285075,84.0,79.8410466512,5.0,7.2582141161,3.0,6.10599104563,37.0,45.9862283071,386.0,348.962265015,558.0,641.254384359,730.0,751.039306641,190.0,181.181162516,92.0,83.1061795553,89.0,98.447903951,84.0,98.0933621724,10.0,9.52327593168,3.0,2.9019220074,1.0,3.04955166578,2.0,3.24866586924,11.0,3.80137900511,13.0,22.5601936976,232.0,308.658706665,479.0,452.386672974,328.0,303.294301351,44.0,41.2091890971,22.0,19.8593037923,8.0,13.1302396456,9.0,9.22804888089,11.0,7.30404718717,0.0,3.09271858136,9.0,10.0341079235,11.0,8.13511820634,7.0,5.37006221215,26.0,21.0482727687,24.0,22.3297621409,9.0,5.39689540863,5.0,3.27077291409,0.0,3.40669931968,8.0,5.39869465431,7.0,5.30283176899,3.0,3.4348505338,4.0,4.28470098972,2.0,4.22880872091,1.0,3.01808919509,4.0,3.72358085712,3.0,2.86214190722,1.0,2.87407195568,31.0,12.7994640668,8.0,6.08411616087,362.0,326.850046794,315.0,264.783584595,145.0,132.838401794,32.0,10.0183895429,209.0,213.474151611,30.0,46.1762663523,69.0,89.0885715485
2016-05-17 17:00:00,76.0,96.145111084,193.0,197.581576029,104.0,125.758529663,76.0,101.871985118,255.0,242.713353475,310.0,332.411565145,319.0,335.91931661,290.0,264.207560221,423.0,393.936248779,178.0,195.603937785,81.0,100.009248098,5.0,4.46068429947,20.0,13.2033360799,43.0,25.0909290314,9.0,7.23295601209,14.0,16.8454157511,188.0,201.255892436,505.0,459.27019755,628.0,658.200917562,615.0,695.096384684,703.0,736.363820394,348.0,341.958307902,115.0,125.215386709,27.0,22.3837000529,2.0,4.33189872901,12.0,6.00919493039,17.0,10.6502577464,24.0,24.4053678513,4.0,4.72783176104,91.0,82.6546312968,222.0,214.542833964,555.0,467.071309408,651.0,773.003651937,648.0,726.161600749,796.0,870.810841878,783.0,719.986195882,599.0,557.959584554,303.0,244.00898234,3.0,4.88377904892,4.0,5.61334117254,4.0,4.92578530312,19.0,11.8529756864,36.0,34.9154087702,169.0,228.936653137,852.0,891.136098226,1189.0,1361.55753581,332.0,396.720611572,150.0,143.613550822,434.0,397.685429891,326.0,325.751897176,109.0,97.1304321289,3.0,10.2234310309,8.0,6.98347691695,46.0,54.3176860809,525.0,476.16758728,854.0,792.432718913,920.0,844.254638672,251.0,193.0521698,116.0,99.0602099101,120.0,115.503241221,108.0,96.3499463399,13.0,11.5145802498,1.0,5.02342251937,0.0,4.85281324387,3.0,4.28127412001,9.0,6.63150286674,26.0,27.6205275853,355.0,365.880788167,614.0,583.564900716,383.0,351.579177856,59.0,50.8335329692,39.0,25.7898763021,23.0,19.2214751244,15.0,11.8041537603,5.0,10.107672135,0.0,4.13725686073,19.0,14.300052166,16.0,11.0914330482,7.0,6.86000521978,32.0,28.237962087,36.0,28.7288157145,16.0,8.00582838058,2.0,5.17523765564,5.0,4.5356606245,12.0,7.44886946678,9.0,6.9701813062,2.0,4.81831606229,6.0,5.5302760601,4.0,5.86261630058,2.0,3.96183125178,3.0,4.79033998648,1.0,4.10584851106,0.0,3.96183125178,40.0,19.9887893995,5.0,8.42980631193,373.0,369.02116394,421.0,294.894159953,178.0,145.759394328,14.0,14.1250130335,218.0,220.710243225,117.0,52.1135190328,134.0,98.2015711466
2016-05-17 18:00:00,88.0,98.7207069397,214.0,221.224983215,151.0,142.187741597,140.0,107.786660512,336.0,309.915440877,435.0,416.066126506,460.0,439.59656779,385.0,367.828638713,582.0,557.720932007,255.0,259.675109863,103.0,84.7196591695,4.0,6.43797429403,17.0,20.3610426585,25.0,32.3375043869,10.0,8.896667401,15.0,19.6182338397,257.0,265.950205485,700.0,607.118896484,812.0,823.193857829,802.0,922.633636475,900.0,893.065144857,439.0,495.334274292,142.0,143.806706746,25.0,25.8501145045,4.0,6.0661945343,9.0,7.97582880656,13.0,13.3256993294,39.0,31.2330827713,12.0,5.67827971776,98.0,111.820006053,282.0,276.820063273,701.0,616.506296794,905.0,1030.54465739,892.0,972.026662191,1200.0,1173.15590413,1008.0,971.760457357,714.0,663.737060547,290.0,284.223637899,5.0,5.89076900482,8.0,6.95972212156,4.0,5.89076900482,11.0,14.247127374,47.0,40.0709972382,261.0,266.490122477,1073.0,1175.2677002,1515.0,1651.10616048,467.0,467.752639771,160.0,148.474919637,478.0,475.20811971,392.0,383.93397522,127.0,108.977039337,8.0,12.420762221,9.0,10.7299602826,80.0,60.6394500732,626.0,580.766082764,965.0,924.070220947,845.0,887.194661458,213.0,199.929003398,112.0,109.313111623,123.0,126.160784403,109.0,96.2581545512,17.0,15.9092038472,0.0,7.1710695823,2.0,6.30636076132,4.0,5.76198339462,4.0,7.79543685913,37.0,30.3652181625,472.0,417.58652242,674.0,669.414662679,384.0,380.925130208,49.0,55.4873269399,44.0,34.2745396296,22.0,23.1764911016,7.0,15.1289871534,9.0,11.5270558993,2.0,5.36794753869,22.0,17.0004401207,17.0,13.2479082743,9.0,8.14492694537,31.0,34.9922946294,30.0,36.8241364161,11.0,11.133491993,8.0,6.40381145477,0.0,6.07898815473,11.0,8.69392895699,4.0,8.13984855016,4.0,6.14026061694,6.0,6.59474428495,5.0,7.34911616643,4.0,5.33653926849,7.0,6.26231122017,2.0,5.19252200921,3.0,5.19252200921,36.0,24.0995206833,14.0,8.6363559564,388.0,391.420028687,370.0,334.859685262,93.0,148.048296611,0.0,17.557691892,175.0,223.41351064,14.0,63.3511161804,52.0,110.72439448
2016-05-17 19:00:00,108.0,93.7722040812,184.0,208.69984436,189.0,148.562379201,119.0,116.594701131,339.0,324.629837036,497.0,464.500930786,559.0,522.171447754,408.0,430.668919881,613.0,608.564453125,254.0,261.052487691,63.0,76.3692118327,3.0,6.14030237993,24.0,20.4109524091,28.0,32.591858228,8.0,11.9714628855,23.0,20.1062145233,283.0,315.667129517,761.0,673.388936361,883.0,868.584554036,1006.0,966.178415934,1033.0,992.956075033,510.0,536.608174642,106.0,143.305707296,20.0,26.3163245519,3.0,5.90895581245,11.0,9.12474799156,13.0,15.4931079547,26.0,33.5771808624,4.0,6.81846078237,128.0,122.976328532,348.0,331.921869914,631.0,657.411265055,1175.0,1150.60870361,1103.0,1098.12188721,1343.0,1304.78072103,1075.0,993.440917969,667.0,619.602101644,277.0,263.339536031,10.0,6.71670389175,9.0,8.45257218679,2.0,5.98375463486,16.0,14.0924859047,57.0,41.0783977509,241.0,260.774073283,1295.0,1293.74251302,1975.0,1908.47304281,448.0,463.14306132,124.0,145.569051107,394.0,448.175252279,317.0,356.642888387,95.0,105.092938741,19.0,15.4457566738,11.0,14.1887250741,71.0,63.1099287669,582.0,553.607030233,771.0,851.500569661,709.0,754.391682943,175.0,177.415868123,77.0,99.7166862488,84.0,118.902563731,49.0,95.1337229411,10.0,15.8767143885,6.0,7.69024113814,3.0,6.47625450293,7.0,5.6666268905,6.0,8.17730458577,56.0,35.1609048843,341.0,358.273864746,565.0,608.321614583,332.0,352.225260417,46.0,52.9785429637,34.0,35.3940973282,21.0,25.0007928212,10.0,14.802716891,11.0,11.6389921506,2.0,5.6666268905,9.0,18.2966537476,25.0,14.3528426488,9.0,8.56316320101,28.0,34.712217013,32.0,36.8521340688,7.0,11.1291818619,6.0,6.74932654699,4.0,5.74626656373,18.0,8.66387589773,6.0,8.07485659917,3.0,6.47034808,5.0,7.31397676468,6.0,8.2607003053,0.0,5.6666268905,1.0,7.20110241572,0.0,5.6666268905,2.0,5.6666268905,27.0,24.3394804001,5.0,8.6092625459,312.0,371.690409342,335.0,333.472798665,134.0,138.123760223,17.0,16.4569362005,231.0,210.016197205,62.0,59.2794647217,85.0,104.168504079
2016-05-17 20:00:00,99.0,88.1234652201,212.0,186.481140137,192.0,143.79355367,133.0,113.07689031,372.0,336.942214966,506.0,488.110148112,583.0,532.513753255,445.0,467.475204468,710.0,641.050231934,268.0,242.660064697,38.0,64.193760554,6.0,6.12296783924,15.0,21.0069678624,21.0,34.1978391012,16.0,11.8264473279,27.0,20.5197884242,431.0,389.578735352,815.0,723.930877686,891.0,846.435038249,1023.0,959.998453776,927.0,894.580403646,649.0,561.747558594,125.0,128.299488068,19.0,24.9751138687,3.0,5.98321958383,9.0,8.95413374901,12.0,15.4153928757,48.0,32.0760644277,8.0,6.54826434453,152.0,141.371452332,425.0,381.121668498,680.0,656.73936971,1172.0,1202.83213298,1038.0,1169.3519694,1211.0,1318.18558757,1072.0,960.584604899,525.0,543.636372884,196.0,220.376187642,17.0,6.85643561681,11.0,8.31340225538,6.0,6.14968768756,17.0,14.0304783185,37.0,38.1121514638,250.0,230.938621521,1246.0,1281.48522949,1764.0,1951.56870524,392.0,412.300913493,123.0,123.81396993,325.0,371.209828695,347.0,290.973617554,74.0,93.6645418803,24.0,17.5874361992,30.0,16.0748648643,48.0,61.1338488261,499.0,496.208257039,664.0,687.686686198,574.0,602.787679036,146.0,135.470813751,68.0,78.6684010824,81.0,107.806915283,57.0,81.50086085,17.0,14.3798907598,5.0,8.45730233192,8.0,6.41399526596,9.0,6.16727908452,13.0,7.84082094828,62.0,36.7360321681,247.0,271.322827657,489.0,501.030797323,231.0,267.167638143,55.0,45.3648452759,41.0,35.3205963771,26.0,24.20053641,11.0,14.3427648544,11.0,11.9826099078,8.0,5.41607316335,19.0,17.5420231819,8.0,13.3841371536,7.0,9.11879142125,31.0,32.0394032796,38.0,35.3664757411,9.0,10.433637778,7.0,6.57506314913,3.0,5.43217341105,7.0,8.55438860257,6.0,7.63588349024,6.0,6.32971485456,3.0,7.01682964961,5.0,7.50488130252,3.0,5.42800319195,6.0,6.77164407571,1.0,5.2260291179,1.0,5.41607316335,22.0,23.2124009132,6.0,8.30274478594,384.0,370.924097697,294.0,321.237045288,188.0,142.094764709,10.0,16.4680871964,233.0,206.46987915,57.0,51.8379275004,97.0,100.845198313
2016-05-17 21:00:00,136.0,83.3772239685,179.0,175.175150553,151.0,132.863171895,130.0,110.81100591,312.0,313.693511963,582.0,526.964096069,650.0,600.32728068,548.0,549.424153646,703.0,724.284169515,219.0,223.720863342,47.0,55.5437145233,9.0,7.4049979051,24.0,23.8711735408,39.0,30.9093523026,28.0,13.9204732577,34.0,20.8452183406,571.0,460.529012044,744.0,828.275309245,759.0,821.439046224,830.0,917.190378825,849.0,834.891448975,810.0,642.1190389,137.0,118.698033651,15.0,22.702694575,13.0,7.23598090808,19.0,11.8854644299,27.0,18.5334947904,50.0,34.7201658885,12.0,8.84252007802,249.0,194.21930186,560.0,490.852020264,700.0,697.151184082,1163.0,1196.73803711,837.0,1111.99042765,1047.0,1375.72776286,1102.0,1030.23195394,597.0,558.968882243,198.0,189.927116394,22.0,10.0569069386,13.0,10.4200681845,14.0,7.87840620677,10.0,15.5986552238,24.0,37.0780541102,231.0,209.575622559,1264.0,1268.30737305,1655.0,1881.8787028,599.0,418.248809814,147.0,115.237252553,376.0,341.550816854,262.0,256.600329081,70.0,85.3967005412,34.0,26.0558230082,32.0,23.7975808779,59.0,54.9695173899,527.0,433.609619141,672.0,620.213551839,541.0,483.642593384,82.0,100.326438904,51.0,69.4448331197,92.0,99.7605145772,64.0,69.5320097605,22.0,16.0631709099,15.0,12.4633030891,10.0,8.81583595276,11.0,8.15113282204,12.0,9.25329724948,39.0,37.7150522868,191.0,221.998458862,518.0,443.297068278,247.0,221.35995992,37.0,43.7741781871,32.0,34.6741145452,35.0,23.486035347,17.0,15.5931383769,17.0,13.5161525408,4.0,7.38681578636,13.0,19.5475228628,4.0,13.1959664822,6.0,9.96127303441,28.0,31.0409466426,54.0,32.3089014689,8.0,12.2021857897,7.0,8.31569155057,3.0,7.01365494728,8.0,9.76775423686,3.0,9.13259665171,3.0,7.88190229734,7.0,8.2635974884,7.0,9.01190114021,2.0,6.8577076594,5.0,9.00250967344,1.0,6.66766353448,1.0,6.71369040012,10.0,22.9890206655,5.0,9.74826622009,311.0,399.94140625,383.0,333.463887533,123.0,148.850023905,23.0,16.9810794195,120.0,204.356905619,51.0,49.9424444834,109.0,98.1397196452
2016-05-17 22:00:00,107.0,81.2811342875,151.0,153.57022349,119.0,110.099100749,129.0,99.2804527283,264.0,279.716598511,582.0,511.241093953,648.0,586.722117106,506.0,557.036265055,563.0,699.901031494,187.0,200.213567098,54.0,44.6651973724,12.0,8.1937983036,36.0,24.511144956,40.0,28.7955433528,15.0,15.1109830538,20.0,26.1936321259,626.0,535.946431478,749.0,814.118408203,562.0,735.596903483,573.0,731.096150716,804.0,762.55670166,718.0,657.29179891,103.0,115.098640442,11.0,19.6317594846,22.0,8.37490709623,25.0,15.7171243032,50.0,22.6703567505,53.0,32.7118597031,9.0,8.54996538162,348.0,238.482226054,648.0,539.514389038,715.0,658.775675456,967.0,1056.99955241,671.0,974.303873698,1121.0,1338.73653158,1096.0,996.367360433,464.0,484.242594401,145.0,166.577957153,17.0,12.3210193316,48.0,12.9540880521,14.0,9.43811051051,8.0,15.5159355799,31.0,31.0633494059,166.0,180.753809611,1224.0,1055.54436239,1673.0,1585.4788208,459.0,402.622914632,113.0,106.358640035,304.0,278.437566121,207.0,204.509979248,55.0,71.2725124359,65.0,37.3583965302,59.0,34.2714068095,54.0,49.5302683512,430.0,373.418675741,550.0,493.138290405,447.0,382.670410156,54.0,67.3158804576,36.0,54.7820701599,84.0,88.5687255859,66.0,64.6412703196,15.0,15.8266533216,30.0,15.6640903155,14.0,10.2400259972,14.0,9.84797890981,19.0,11.4553740819,34.0,35.0744873683,145.0,171.20476532,384.0,383.580886841,160.0,182.22164917,24.0,35.575598081,29.0,31.3816566467,34.0,23.6560300191,13.0,16.0325721105,17.0,15.1766815186,9.0,7.72402763367,19.0,19.3033803304,2.0,11.9358244737,6.0,9.69751087825,30.0,27.6884031296,33.0,31.8461809158,7.0,11.6084750493,8.0,8.31936009725,5.0,6.86712368329,3.0,10.2888040543,5.0,9.26768215497,13.0,8.41606497765,4.0,8.29671780268,6.0,8.84171772003,5.0,7.01911727587,9.0,9.41609915098,2.0,6.78337812424,4.0,6.78337812424,24.0,21.2674671809,8.0,8.93361433347,387.0,354.501566569,299.0,309.944803874,153.0,136.157234192,32.0,17.6188532511,205.0,193.961344401,53.0,45.5895061493,119.0,91.4525973002
2016-05-17 23:00:00,111.0,60.6254278819,90.0,114.952370962,70.0,68.2217108409,85.0,71.982735316,188.0,199.089904785,417.0,400.134190877,563.0,504.551493327,518.0,481.621688843,658.0,597.166107178,141.0,145.200238546,39.0,26.6666526794,11.0,8.47710824013,32.0,24.7316191991,28.0,29.5969848633,32.0,18.250849088,20.0,21.9901603063,531.0,518.019460042,764.0,742.566457113,591.0,565.832758586,608.0,558.392771403,524.0,596.177235921,559.0,535.944035848,52.0,83.3614908854,7.0,18.3210309347,23.0,10.3366355101,20.0,18.4788629214,44.0,25.1100041072,60.0,32.9365196228,9.0,8.67191608747,268.0,261.953422546,527.0,485.053314209,604.0,532.001612345,912.0,813.796417236,779.0,742.995605469,1270.0,1159.58518473,705.0,729.982533773,218.0,295.351153056,75.0,116.72648112,14.0,13.1071426868,86.0,19.5210588773,14.0,10.4274748961,12.0,14.6747686068,8.0,26.1890827815,124.0,131.118377686,722.0,717.940307617,1069.0,1036.86642456,203.0,286.551597595,50.0,66.8315149943,173.0,204.315035502,91.0,151.887545268,37.0,48.4592749278,74.0,44.5275389353,81.0,45.8284155528,27.0,43.9744714101,246.0,235.558273315,291.0,306.305178324,240.0,217.971076965,12.0,39.8058439891,19.0,35.4012111028,69.0,70.9331582387,64.0,43.7516244253,13.0,15.2531336149,33.0,19.9992596308,18.0,11.8807377815,16.0,10.2982971668,7.0,11.908850352,25.0,30.4490486781,91.0,117.923561096,217.0,255.312398275,93.0,123.556434631,24.0,30.4741814931,37.0,28.9105978012,21.0,21.1996293068,17.0,15.100929896,9.0,14.4964699745,19.0,8.44620394707,12.0,20.7234436671,1.0,9.15231084824,5.0,8.70110583305,31.0,26.8608407974,26.0,29.1771717072,10.0,10.8667329947,8.0,8.22684963544,6.0,6.95534062386,11.0,8.32678906123,4.0,8.62551895777,11.0,9.49758585294,3.0,7.78356361389,5.0,8.74620739619,9.0,6.89163041115,6.0,10.1632003784,3.0,6.38809363047,5.0,6.38809363047,1.0,19.9644908905,11.0,8.67764822642,418.0,368.243362427,234.0,225.091374715,180.0,110.020606995,18.0,16.2879800797,228.0,179.365824382,59.0,41.2521864573,48.0,73.0437177022
2016-05-18 00:00:00,117.0,44.4018500646,39.0,62.1104348501,33.0,37.5018901825,51.0,46.1678174337,88.0,126.867607117,273.0,262.892051697,345.0,328.33299764,365.0,350.10365804,729.0,537.086232503,66.0,95.2548561096,10.0,15.1411279043,8.0,6.95311236382,24.0,22.3230520884,17.0,23.472313563,4.0,14.7129359245,29.0,19.9848321279,513.0,384.663391113,505.0,496.765828451,325.0,346.883392334,381.0,385.694793701,343.0,366.796335856,340.0,388.96375529,49.0,52.0360584259,2.0,12.3102933963,10.0,10.0520161788,8.0,16.5971887112,27.0,23.1034439405,33.0,28.2266759872,6.0,6.86027185122,234.0,229.284721375,386.0,382.306671143,324.0,386.336893717,534.0,518.335230509,505.0,517.040237427,868.0,813.863067627,352.0,393.673278809,111.0,136.628707886,41.0,59.5865338643,14.0,11.9649600983,26.0,22.45921429,6.0,8.83670735359,3.0,11.3371106784,7.0,18.4689421654,82.0,79.0942420959,391.0,425.897521973,634.0,607.590352376,128.0,152.192223867,22.0,40.9949490229,122.0,121.844861348,68.0,83.9475351969,30.0,27.2728764216,40.0,45.3613700867,53.0,52.4940973918,9.0,29.9192320506,135.0,148.252738953,107.0,157.020108541,104.0,118.879718781,7.0,23.1732813517,7.0,19.2746149699,42.0,48.2734823227,24.0,28.5752719243,5.0,11.2122685115,23.0,19.3471754392,17.0,11.0989744663,9.0,9.46606977781,5.0,9.38276346525,24.0,21.1963626544,42.0,65.7704823812,162.0,146.587809245,42.0,67.8883927663,25.0,22.1568622589,13.0,21.7149950663,19.0,18.3176136017,12.0,13.3878173828,15.0,12.2367628415,15.0,8.27468093236,26.0,15.8169180552,0.0,5.63582511743,4.0,6.90030225118,19.0,21.2718410492,20.0,21.1129391988,8.0,8.65880958239,3.0,6.53283770879,2.0,5.37624482314,5.0,6.10956068834,7.0,6.45289381345,16.0,9.49380079905,4.0,6.80150703589,11.0,9.43596919378,5.0,5.89252436161,14.0,9.3630490303,3.0,4.72038867076,5.0,5.16818249226,0.0,12.5667116642,3.0,6.13870890935,137.0,188.002380371,10.0,95.9488830566,54.0,81.9865760803,5.0,14.2867519061,167.0,153.529969533,14.0,32.3713715871,119.0,50.4292144775
